checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-5846,2025-08-10T13:43:07.229670,5846,null_subject_overt_pref,0.68,100.0,,
checkpoint-5938,2025-08-10T13:44:38.075123,5938,null_subject_overt_pref,0.69,100.0,,
checkpoint-6030,2025-08-10T13:46:08.952368,6030,null_subject_overt_pref,0.67,100.0,,
checkpoint-6127,2025-08-10T13:47:40.021233,6127,null_subject_overt_pref,0.66,100.0,,
checkpoint-6219,2025-08-10T13:49:11.594222,6219,null_subject_overt_pref,0.72,100.0,,
checkpoint-6311,2025-08-10T13:50:42.623870,6311,null_subject_overt_pref,0.7,100.0,,
checkpoint-6403,2025-08-10T13:52:13.921063,6403,null_subject_overt_pref,0.7,100.0,,
checkpoint-6495,2025-08-10T13:53:45.507302,6495,null_subject_overt_pref,0.68,100.0,,
checkpoint-6587,2025-08-10T13:55:16.681047,6587,null_subject_overt_pref,0.73,100.0,,
checkpoint-6684,2025-08-10T13:56:47.804845,6684,null_subject_overt_pref,0.73,100.0,,
checkpoint-6776,2025-08-10T13:58:18.953227,6776,null_subject_overt_pref,0.63,100.0,,
checkpoint-6868,2025-08-10T13:59:49.968774,6868,null_subject_overt_pref,0.68,100.0,,
checkpoint-6960,2025-08-10T14:01:21.206029,6960,null_subject_overt_pref,0.73,100.0,,
checkpoint-7052,2025-08-10T14:02:53.335729,7052,null_subject_overt_pref,0.72,100.0,,
checkpoint-7144,2025-08-10T14:04:26.979622,7144,null_subject_overt_pref,0.7,100.0,,
checkpoint-7241,2025-08-10T14:06:02.591508,7241,null_subject_overt_pref,0.7,100.0,,
checkpoint-7333,2025-08-10T14:07:38.362447,7333,null_subject_overt_pref,0.71,100.0,,
checkpoint-7425,2025-08-10T14:09:21.762277,7425,null_subject_overt_pref,0.71,100.0,,
checkpoint-7517,2025-08-10T14:11:02.435122,7517,null_subject_overt_pref,0.72,100.0,,
checkpoint-7609,2025-08-10T14:12:43.515045,7609,null_subject_overt_pref,0.65,100.0,,
checkpoint-7701,2025-08-10T14:14:24.883036,7701,null_subject_overt_pref,0.64,100.0,,
checkpoint-7798,2025-08-10T14:16:05.813955,7798,null_subject_overt_pref,0.67,100.0,,
checkpoint-7890,2025-08-10T14:17:47.477103,7890,null_subject_overt_pref,0.67,100.0,,
