checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-10859,2025-08-10T17:32:09.723623,10859,null_subject_overt_pref,0.72,100.0,,
checkpoint-10951,2025-08-10T17:33:42.755728,10951,null_subject_overt_pref,0.72,100.0,,
checkpoint-11043,2025-08-10T17:35:15.834045,11043,null_subject_overt_pref,0.71,100.0,,
checkpoint-0,2025-08-10T14:03:56.551410,0,null_subject_surprisal_diff,-0.03393321243138628,100.0,,
checkpoint-29,2025-08-10T14:05:33.384146,29,null_subject_surprisal_diff,-0.03393321243138628,100.0,,
checkpoint-59,2025-08-10T14:07:07.946890,59,null_subject_surprisal_diff,-0.03393321243138628,100.0,,
checkpoint-88,2025-08-10T14:08:49.998798,88,null_subject_surprisal_diff,-0.03550694712911376,100.0,,
checkpoint-117,2025-08-10T14:10:30.764117,117,null_subject_surprisal_diff,-0.0375987275260926,100.0,,
checkpoint-147,2025-08-10T14:12:11.579971,147,null_subject_surprisal_diff,-0.04035755616661065,100.0,,
checkpoint-176,2025-08-10T14:13:52.860391,176,null_subject_surprisal_diff,-0.04344862037228477,100.0,,
checkpoint-205,2025-08-10T14:15:34.391084,205,null_subject_surprisal_diff,-0.045953978990059985,100.0,,
checkpoint-235,2025-08-10T14:17:15.760418,235,null_subject_surprisal_diff,-0.0485062867958399,100.0,,
checkpoint-264,2025-08-10T14:18:57.114259,264,null_subject_surprisal_diff,-0.051668663957772656,100.0,,
checkpoint-293,2025-08-10T14:20:38.909170,293,null_subject_surprisal_diff,-0.05504643912547362,100.0,,
