checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-7069,2025-08-10T17:55:31.275180,7069,null_subject_overt_pref,0.66,100.0,,
checkpoint-7152,2025-08-10T17:57:03.560333,7152,null_subject_overt_pref,0.66,100.0,,
checkpoint-7235,2025-08-10T17:58:36.069246,7235,null_subject_overt_pref,0.68,100.0,,
checkpoint-7318,2025-08-10T18:00:08.446406,7318,null_subject_overt_pref,0.66,100.0,,
checkpoint-7401,2025-08-10T18:01:39.838739,7401,null_subject_overt_pref,0.59,100.0,,
checkpoint-7485,2025-08-10T18:03:11.177749,7485,null_subject_overt_pref,0.62,100.0,,
checkpoint-7568,2025-08-10T18:04:42.523100,7568,null_subject_overt_pref,0.63,100.0,,
checkpoint-7651,2025-08-10T18:06:13.811148,7651,null_subject_overt_pref,0.63,100.0,,
checkpoint-7734,2025-08-10T18:07:45.371684,7734,null_subject_overt_pref,0.58,100.0,,
checkpoint-7817,2025-08-10T18:09:16.679199,7817,null_subject_overt_pref,0.59,100.0,,
checkpoint-7900,2025-08-10T18:10:48.107032,7900,null_subject_overt_pref,0.62,100.0,,
checkpoint-7984,2025-08-10T18:12:19.434515,7984,null_subject_overt_pref,0.6,100.0,,
checkpoint-8067,2025-08-10T18:13:50.828015,8067,null_subject_overt_pref,0.62,100.0,,
checkpoint-8150,2025-08-10T18:15:22.305981,8150,null_subject_overt_pref,0.61,100.0,,
checkpoint-8233,2025-08-10T18:16:53.693678,8233,null_subject_overt_pref,0.6,100.0,,
checkpoint-8316,2025-08-10T18:18:25.090455,8316,null_subject_overt_pref,0.63,100.0,,
checkpoint-8399,2025-08-10T18:19:56.547352,8399,null_subject_overt_pref,0.59,100.0,,
checkpoint-8483,2025-08-10T18:21:27.945293,8483,null_subject_overt_pref,0.62,100.0,,
checkpoint-8566,2025-08-10T18:22:59.409794,8566,null_subject_overt_pref,0.61,100.0,,
checkpoint-8649,2025-08-10T18:24:30.700294,8649,null_subject_overt_pref,0.63,100.0,,
checkpoint-8732,2025-08-10T18:26:02.075264,8732,null_subject_overt_pref,0.65,100.0,,
checkpoint-8815,2025-08-10T18:27:33.527590,8815,null_subject_overt_pref,0.65,100.0,,
checkpoint-8898,2025-08-10T18:29:04.904720,8898,null_subject_overt_pref,0.64,100.0,,
checkpoint-8982,2025-08-10T18:30:36.471499,8982,null_subject_overt_pref,0.6,100.0,,
checkpoint-9065,2025-08-10T18:32:07.947691,9065,null_subject_overt_pref,0.58,100.0,,
checkpoint-9148,2025-08-10T18:33:39.399871,9148,null_subject_overt_pref,0.62,100.0,,
checkpoint-9231,2025-08-10T18:35:10.904025,9231,null_subject_overt_pref,0.61,100.0,,
checkpoint-9314,2025-08-10T18:36:42.422813,9314,null_subject_overt_pref,0.64,100.0,,
checkpoint-9397,2025-08-10T18:38:13.821445,9397,null_subject_overt_pref,0.6,100.0,,
checkpoint-9481,2025-08-10T18:39:45.230363,9481,null_subject_overt_pref,0.62,100.0,,
checkpoint-9564,2025-08-10T18:41:16.438320,9564,null_subject_overt_pref,0.64,100.0,,
checkpoint-9647,2025-08-10T18:42:47.684074,9647,null_subject_overt_pref,0.6,100.0,,
checkpoint-9730,2025-08-10T18:44:19.061941,9730,null_subject_overt_pref,0.62,100.0,,
checkpoint-9813,2025-08-10T18:45:50.307159,9813,null_subject_overt_pref,0.64,100.0,,
checkpoint-9896,2025-08-10T18:47:21.722334,9896,null_subject_overt_pref,0.63,100.0,,
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_surprisal_diff,-0.1316915314867151,100.0,,
checkpoint-131,2025-08-10T15:32:25.457434,131,null_subject_surprisal_diff,-0.14348354426664797,100.0,,
checkpoint-158,2025-08-10T15:33:58.057612,158,null_subject_surprisal_diff,-0.1317149169268731,100.0,,
checkpoint-184,2025-08-10T15:35:30.687950,184,null_subject_surprisal_diff,-0.11390091187155406,100.0,,
checkpoint-210,2025-08-10T15:37:02.436853,210,null_subject_surprisal_diff,-0.11414619149718128,100.0,,
checkpoint-236,2025-08-10T15:38:34.164121,236,null_subject_surprisal_diff,-0.12531530540082572,100.0,,
checkpoint-263,2025-08-10T15:40:05.864729,263,null_subject_surprisal_diff,-0.09964905826958287,100.0,,
checkpoint-289,2025-08-10T15:41:37.554460,289,null_subject_surprisal_diff,-0.0765271484809782,100.0,,
checkpoint-315,2025-08-10T15:43:09.430891,315,null_subject_surprisal_diff,-0.062389485802372954,100.0,,
checkpoint-341,2025-08-10T15:44:41.287686,341,null_subject_surprisal_diff,-0.07746475800329021,100.0,,
checkpoint-368,2025-08-10T15:46:13.136526,368,null_subject_surprisal_diff,-0.0331841310326247,100.0,,
checkpoint-394,2025-08-10T15:47:45.187982,394,null_subject_surprisal_diff,-0.08454768151215282,100.0,,
checkpoint-420,2025-08-10T15:49:17.021844,420,null_subject_surprisal_diff,-0.08407154874932438,100.0,,
checkpoint-446,2025-08-10T15:50:48.935627,446,null_subject_surprisal_diff,-0.07714931172191192,100.0,,
checkpoint-473,2025-08-10T15:52:20.853797,473,null_subject_surprisal_diff,-0.07985530041339887,100.0,,
checkpoint-499,2025-08-10T15:53:52.744257,499,null_subject_surprisal_diff,-0.08131562926640233,100.0,,
checkpoint-582,2025-08-10T15:55:24.905495,582,null_subject_surprisal_diff,-0.022401350591812596,100.0,,
checkpoint-665,2025-08-10T15:56:56.910078,665,null_subject_surprisal_diff,-0.012845900845917644,100.0,,
